txn_id,account_id,bank_id,amount,currency,timestamp,is_dormant_flag,ship_id,hs_code,commodity,unit_price,quantity,origin_port,device_id_hash,ip_address,proxy_vpn_flag,login_entropy_score,label,fraud_type
TXN_5496,ACC_177,BANK_UK_01,74374,USD,2026-03-27 01:07:00,0,SHIP_V_1496,851713,Smartphones,41,1814,Singapore,DEV_HASH_034,103.92.242.73,0,0.19941223113398157,0,NORMAL
TXN_5497,ACC_247,BANK_UK_01,21164,USD,2026-01-20 03:45:00,0,SHIP_V_1497,610910,Ready-made Garments,22,962,Chittagong,DEV_HASH_011,103.196.180.50,0,0.1537165020414286,0,NORMAL
TXN_5498,ACC_196,BANK_UK_02,61600,USD,2026-02-23 17:19:00,0,SHIP_V_1498,854143,Solar Panels,35,1760,Singapore,DEV_HASH_029,103.51.42.163,0,0.15289980905695666,0,NORMAL
TXN_5499,ACC_199,BANK_BD_02,61690,USD,2026-03-24 08:42:00,0,SHIP_V_1499,610910,Ready-made Garments,31,1990,Singapore,DEV_HASH_027,103.23.77.162,0,0.1940671361948229,0,NORMAL
TXN_5500,ACC_117,BANK_UK_01,11000,USD,2026-02-28 12:29:00,0,SHIP_V_1500,610910,Ready-made Garments,50,220,Dhaka,DEV_HASH_015,103.178.147.223,0,0.23209861778591395,0,NORMAL
TXN_5501,ACC_218,BANK_UK_01,49023,USD,2026-01-16 13:40:00,0,SHIP_V_1501,851713,Smartphones,39,1257,Port of London,DEV_HASH_028,103.226.144.54,0,0.04917193585072038,0,NORMAL
TXN_5502,ACC_208,BANK_BD_01,35464,USD,2026-02-06 07:13:00,0,SHIP_V_1502,610910,Ready-made Garments,52,682,Southampton,DEV_HASH_047,103.76.154.47,0,0.16573338807971202,0,NORMAL
TXN_5503,ACC_223,BANK_UK_01,50600,USD,2026-01-29 05:16:00,0,SHIP_V_1503,530310,Raw Jute,55,920,Dhaka,DEV_HASH_038,103.171.61.56,0,0.045556323185041186,0,NORMAL
TXN_5504,ACC_260,BANK_UK_01,33124,USD,2026-03-19 08:08:00,0,SHIP_V_1504,610910,Ready-made Garments,49,676,Southampton,DEV_HASH_013,103.65.123.212,0,0.20435421174903098,0,NORMAL
TXN_5505,ACC_264,BANK_BD_02,3815,USD,2026-01-04 16:09:00,0,SHIP_V_1505,854143,Solar Panels,35,109,Chittagong,DEV_HASH_017,103.58.180.47,0,0.08347223074180364,0,NORMAL
TXN_5506,ACC_267,BANK_UK_02,64386,USD,2026-03-11 22:51:00,0,SHIP_V_1506,382499,Industrial Chemicals,42,1533,Southampton,DEV_HASH_030,103.132.124.218,0,0.08488155904647374,0,NORMAL
TXN_5507,ACC_120,BANK_UK_01,32560,USD,2026-03-10 17:47:00,0,SHIP_V_1507,530310,Raw Jute,37,880,Chittagong,DEV_HASH_012,103.241.87.37,0,0.02533616483263372,0,NORMAL
TXN_5508,ACC_280,BANK_BD_02,21328,USD,2026-03-11 22:25:00,0,SHIP_V_1508,530310,Raw Jute,43,496,Singapore,DEV_HASH_024,103.227.140.187,0,0.22123067731872997,0,NORMAL
TXN_5509,ACC_143,BANK_UK_01,42744,USD,2026-03-21 07:39:00,0,SHIP_V_1509,851713,Smartphones,39,1096,Port of London,DEV_HASH_019,103.95.40.203,0,0.09211343202261152,0,NORMAL
TXN_5510,ACC_156,BANK_BD_01,44268,USD,2026-02-06 07:28:00,0,SHIP_V_1510,382499,Industrial Chemicals,34,1302,Singapore,DEV_HASH_038,103.77.127.133,0,0.23041966740616673,0,NORMAL
TXN_5511,ACC_210,BANK_BD_01,12936,USD,2026-03-31 06:56:00,0,SHIP_V_1511,610910,Ready-made Garments,21,616,Dhaka,DEV_HASH_027,103.235.105.132,0,0.17021792656250967,0,NORMAL
TXN_5512,ACC_260,BANK_BD_02,16692,USD,2026-03-12 14:35:00,0,SHIP_V_1512,851713,Smartphones,26,642,Singapore,DEV_HASH_020,103.183.101.150,0,0.0567924657631939,0,NORMAL
TXN_5513,ACC_278,BANK_UK_02,18392,USD,2026-02-11 22:22:00,0,SHIP_V_1513,382499,Industrial Chemicals,44,418,Chittagong,DEV_HASH_018,103.165.201.168,0,0.1284903403081114,0,NORMAL
TXN_5514,ACC_175,BANK_UK_01,55233,USD,2026-03-23 03:50:00,0,SHIP_V_1514,530310,Raw Jute,51,1083,Port of London,DEV_HASH_019,103.164.113.164,0,0.14352412246357316,0,NORMAL
TXN_5515,ACC_198,BANK_UK_01,871182,USD,2026-01-06 14:09:00,1,SHIP_V_1515,851713,Smartphones,1989,438,Port of London,DEV_HASH_005,103.30.97.76,1,0.9534259250745329,1,DEVICE_SHARING
TXN_5516,ACC_201,BANK_UK_01,10704,USD,2026-03-08 14:08:00,0,SHIP_V_1516,854143,Solar Panels,16,669,Southampton,DEV_HASH_046,103.84.109.201,0,0.05031637571274674,0,NORMAL
TXN_5517,ACC_114,BANK_BD_02,61668,USD,2026-02-28 09:14:00,0,SHIP_V_1517,530310,Raw Jute,54,1142,Southampton,DEV_HASH_009,103.71.115.36,0,0.02543771202348485,0,NORMAL
TXN_5518,ACC_128,BANK_UK_01,53900,USD,2026-03-12 16:06:00,0,SHIP_V_1518,530310,Raw Jute,35,1540,Port of London,DEV_HASH_015,103.19.54.127,0,0.12996204214872875,0,NORMAL
TXN_5519,ACC_192,BANK_UK_01,5520,USD,2026-03-12 06:34:00,0,SHIP_V_1519,610910,Ready-made Garments,16,345,Singapore,DEV_HASH_046,103.99.79.127,0,0.13192024126582394,0,NORMAL
TXN_5520,ACC_298,BANK_BD_02,21270,USD,2026-01-29 17:55:00,0,SHIP_V_1520,382499,Industrial Chemicals,15,1418,Port of London,DEV_HASH_033,103.52.157.48,0,0.0873316795458768,0,NORMAL
TXN_5521,ACC_200,BANK_BD_01,14553,USD,2026-01-07 00:31:00,0,SHIP_V_1521,530310,Raw Jute,33,441,Southampton,DEV_HASH_028,103.54.166.217,0,0.0655771662851512,0,NORMAL
TXN_5522,ACC_149,BANK_UK_02,65952,USD,2026-01-07 23:36:00,0,SHIP_V_1522,854143,Solar Panels,36,1832,Southampton,DEV_HASH_033,103.187.69.9,0,0.20419409410486472,0,NORMAL
TXN_5523,ACC_109,BANK_UK_02,9028,USD,2026-03-27 08:11:00,0,SHIP_V_1523,854143,Solar Panels,37,244,Chittagong,DEV_HASH_040,103.163.67.82,0,0.16320369949824612,0,NORMAL
TXN_5524,ACC_251,BANK_BD_01,8805,USD,2026-01-06 18:54:00,1,SHIP_V_1524,851713,Smartphones,5,1761,Southampton,DEV_HASH_004,103.105.61.245,1,0.7224363458058692,1,UNDER_INVOICING
TXN_5525,ACC_194,BANK_UK_01,1483274,USD,2026-01-05 23:43:00,1,SHIP_V_1525,851713,Smartphones,2314,641,Chittagong,DEV_HASH_001,103.71.56.87,1,0.7249866405234957,1,DEVICE_SHARING
TXN_5526,ACC_182,BANK_UK_02,2678,USD,2026-03-18 16:11:00,0,SHIP_V_1526,851713,Smartphones,26,103,Dhaka,DEV_HASH_038,103.124.207.15,0,0.1926257475739408,0,NORMAL
TXN_5527,ACC_161,BANK_BD_01,13968,USD,2026-02-18 01:12:00,0,SHIP_V_1527,854143,Solar Panels,48,291,Chittagong,DEV_HASH_029,103.66.71.85,0,0.13735889678176302,0,NORMAL
TXN_5528,ACC_239,BANK_BD_01,1965,USD,2026-02-15 11:48:00,0,SHIP_V_1528,610910,Ready-made Garments,15,131,Chittagong,DEV_HASH_026,103.53.11.214,0,0.21367466214191597,0,NORMAL
TXN_5529,ACC_277,BANK_BD_02,29862,USD,2026-03-23 19:14:00,0,SHIP_V_1529,610910,Ready-made Garments,18,1659,Dhaka,DEV_HASH_035,103.140.223.100,0,0.07026983355695349,0,NORMAL
TXN_5530,ACC_187,BANK_BD_02,93600,USD,2026-02-18 05:35:00,0,SHIP_V_1530,530310,Raw Jute,48,1950,Singapore,DEV_HASH_049,103.60.172.113,0,0.0756261822314623,0,NORMAL
TXN_5531,ACC_176,BANK_BD_02,20790,USD,2026-01-31 11:39:00,0,SHIP_V_1531,610910,Ready-made Garments,42,495,Singapore,DEV_HASH_017,103.148.9.185,0,0.026172391466672468,0,NORMAL
TXN_5532,ACC_244,BANK_UK_02,34276,USD,2026-02-20 21:56:00,0,SHIP_V_1532,851713,Smartphones,19,1804,Southampton,DEV_HASH_039,103.23.102.73,0,0.10526631806205274,0,NORMAL
TXN_5533,ACC_103,BANK_BD_01,1794186,USD,2026-01-15 12:54:00,1,SHIP_V_1533,851713,Smartphones,2367,758,Southampton,DEV_HASH_002,103.225.122.73,1,0.8691342106831643,1,OVER_INVOICING
TXN_5534,ACC_273,BANK_UK_01,86805,USD,2026-01-26 04:11:00,0,SHIP_V_1534,851713,Smartphones,45,1929,Singapore,DEV_HASH_044,103.199.138.183,0,0.15677270796413065,0,NORMAL
TXN_5535,ACC_286,BANK_BD_02,3658,USD,2026-04-01 13:20:00,0,SHIP_V_1535,382499,Industrial Chemicals,31,118,Dhaka,DEV_HASH_049,103.25.246.171,0,0.23066670933756825,0,NORMAL
TXN_5536,ACC_152,BANK_UK_01,13500,USD,2026-03-13 09:10:00,0,SHIP_V_1536,851713,Smartphones,30,450,Singapore,DEV_HASH_001,103.175.95.23,0,0.1743148110174131,0,NORMAL
TXN_5537,ACC_285,BANK_UK_02,15264,USD,2026-01-24 14:25:00,0,SHIP_V_1537,851713,Smartphones,36,424,Dhaka,DEV_HASH_032,103.18.14.45,0,0.08483313142898505,0,NORMAL
TXN_5538,ACC_113,BANK_BD_01,10875,USD,2026-01-30 20:48:00,0,SHIP_V_1538,610910,Ready-made Garments,15,725,Dhaka,DEV_HASH_019,103.246.26.249,0,0.15801113439367498,0,NORMAL
TXN_5539,ACC_283,BANK_UK_01,34236,USD,2026-01-25 00:32:00,0,SHIP_V_1539,530310,Raw Jute,54,634,Port of London,DEV_HASH_031,103.156.85.220,0,0.13850595316446707,0,NORMAL
TXN_5540,ACC_132,BANK_BD_02,26946,USD,2026-01-06 08:13:00,0,SHIP_V_1540,610910,Ready-made Garments,54,499,Port of London,DEV_HASH_005,103.54.151.179,0,0.042877037840204926,0,NORMAL
TXN_5541,ACC_160,BANK_UK_02,35040,USD,2026-03-26 03:18:00,0,SHIP_V_1541,382499,Industrial Chemicals,60,584,Southampton,DEV_HASH_038,103.133.2.79,0,0.011548904032017741,0,NORMAL
TXN_5542,ACC_116,BANK_UK_01,1153845,USD,2026-03-12 16:08:00,1,SHIP_V_1542,851713,Smartphones,2849,405,Singapore,DEV_HASH_001,103.51.21.226,1,0.913577587944435,1,DEVICE_SHARING
TXN_5543,ACC_120,BANK_UK_02,33200,USD,2026-01-05 19:21:00,0,SHIP_V_1543,610910,Ready-made Garments,20,1660,Southampton,DEV_HASH_019,103.124.146.227,0,0.05509189179944787,0,NORMAL
TXN_5544,ACC_189,BANK_BD_02,31395,USD,2026-02-28 22:29:00,0,SHIP_V_1544,854143,Solar Panels,35,897,Singapore,DEV_HASH_018,103.25.230.208,0,0.03969842246748126,0,NORMAL
TXN_5545,ACC_100,BANK_UK_02,25212,USD,2026-01-08 01:59:00,0,SHIP_V_1545,851713,Smartphones,44,573,Singapore,DEV_HASH_033,103.194.54.42,0,0.2322772521840275,0,NORMAL
TXN_5546,ACC_190,BANK_BD_01,17544,USD,2026-02-02 14:17:00,0,SHIP_V_1546,610910,Ready-made Garments,17,1032,Singapore,DEV_HASH_019,103.143.198.132,0,0.22523832050198075,0,NORMAL
TXN_5547,ACC_235,BANK_UK_02,47212,USD,2026-02-08 15:27:00,0,SHIP_V_1547,610910,Ready-made Garments,29,1628,Chittagong,DEV_HASH_045,103.13.117.74,0,0.13673837470733982,0,NORMAL
TXN_5548,ACC_121,BANK_UK_02,17424,USD,2026-01-07 05:17:00,0,SHIP_V_1548,382499,Industrial Chemicals,33,528,Chittagong,DEV_HASH_049,103.226.216.143,0,0.17914421398766686,0,NORMAL
TXN_5549,ACC_224,BANK_BD_01,6572,USD,2026-03-30 13:25:00,0,SHIP_V_1549,851713,Smartphones,53,124,Singapore,DEV_HASH_036,103.113.215.198,0,0.24060947661500526,0,NORMAL
TXN_5550,ACC_128,BANK_UK_02,28458,USD,2026-02-12 15:12:00,0,SHIP_V_1550,530310,Raw Jute,17,1674,Southampton,DEV_HASH_034,103.146.192.219,0,0.018382948024106494,0,NORMAL
TXN_5551,ACC_261,BANK_UK_01,358749,USD,2026-03-12 02:10:00,1,SHIP_V_1551,851713,Smartphones,1161,309,Southampton,DEV_HASH_004,103.58.98.226,1,0.8779973573681665,1,DEVICE_SHARING
TXN_5552,ACC_108,BANK_BD_02,12896,USD,2026-03-08 03:46:00,0,SHIP_V_1552,530310,Raw Jute,26,496,Dhaka,DEV_HASH_043,103.182.133.30,0,0.19019356427226128,0,NORMAL
TXN_5553,ACC_236,BANK_BD_01,3740,USD,2026-03-25 09:43:00,0,SHIP_V_1553,530310,Raw Jute,22,170,Chittagong,DEV_HASH_040,103.91.12.70,0,0.01287835051326014,0,NORMAL
TXN_5554,ACC_204,BANK_UK_01,45084,USD,2026-01-26 01:53:00,0,SHIP_V_1554,610910,Ready-made Garments,34,1326,Southampton,DEV_HASH_042,103.49.29.160,0,0.015189311287440138,0,NORMAL
TXN_5555,ACC_292,BANK_BD_02,48864,USD,2026-03-17 11:38:00,0,SHIP_V_1555,854143,Solar Panels,32,1527,Chittagong,DEV_HASH_023,103.214.149.140,0,0.21206473731663084,0,NORMAL
TXN_5556,ACC_243,BANK_BD_01,21462,USD,2026-01-02 19:02:00,0,SHIP_V_1556,382499,Industrial Chemicals,21,1022,Dhaka,DEV_HASH_026,103.2.15.16,0,0.16748842233920458,0,NORMAL
TXN_5557,ACC_250,BANK_BD_01,30969,USD,2026-03-13 19:12:00,0,SHIP_V_1557,854143,Solar Panels,37,837,Southampton,DEV_HASH_014,103.54.79.188,0,0.036991109568602805,0,NORMAL
TXN_5558,ACC_117,BANK_BD_02,88605,USD,2026-01-01 10:13:00,0,SHIP_V_1558,851713,Smartphones,55,1611,Port of London,DEV_HASH_041,103.174.148.224,0,0.19928831327109275,0,NORMAL
TXN_5559,ACC_167,BANK_UK_02,21105,USD,2026-01-16 14:17:00,0,SHIP_V_1559,610910,Ready-made Garments,15,1407,Singapore,DEV_HASH_012,103.184.161.4,0,0.1297989776214951,0,NORMAL
TXN_5560,ACC_199,BANK_BD_01,34276,USD,2026-03-07 12:08:00,0,SHIP_V_1560,530310,Raw Jute,19,1804,Port of London,DEV_HASH_044,103.199.223.200,0,0.13925643255532413,0,NORMAL
TXN_5561,ACC_258,BANK_UK_01,73229,USD,2026-01-26 04:24:00,0,SHIP_V_1561,382499,Industrial Chemicals,43,1703,Dhaka,DEV_HASH_034,103.58.122.194,0,0.06560325388243478,0,NORMAL
TXN_5562,ACC_221,BANK_BD_02,346518,USD,2026-02-10 02:31:00,1,SHIP_V_1562,851713,Smartphones,1674,207,Dhaka,DEV_HASH_003,103.208.233.250,1,0.8204264840776611,1,DEVICE_SHARING
TXN_5563,ACC_103,BANK_UK_01,50610,USD,2026-03-21 05:36:00,0,SHIP_V_1563,530310,Raw Jute,42,1205,Southampton,DEV_HASH_048,103.163.27.82,0,0.2287317307061168,0,NORMAL
TXN_5564,ACC_211,BANK_UK_02,2974750,USD,2026-03-17 10:15:00,1,SHIP_V_1564,382499,Industrial Chemicals,3650,815,Port of London,DEV_HASH_004,103.233.109.157,1,0.8442732983358727,1,OVER_INVOICING
TXN_5565,ACC_123,BANK_BD_02,35552,USD,2026-02-02 07:09:00,0,SHIP_V_1565,530310,Raw Jute,32,1111,Southampton,DEV_HASH_010,103.212.157.243,0,0.10506005651338154,0,NORMAL
TXN_5566,ACC_199,BANK_BD_02,10864,USD,2026-03-25 12:54:00,0,SHIP_V_1566,854143,Solar Panels,28,388,Port of London,DEV_HASH_035,103.46.231.32,0,0.02517015308910011,0,NORMAL
TXN_5567,ACC_128,BANK_BD_02,77371,USD,2026-01-12 22:40:00,0,SHIP_V_1567,382499,Industrial Chemicals,49,1579,Dhaka,DEV_HASH_037,103.186.170.164,0,0.013492216151944118,0,NORMAL
TXN_5568,ACC_164,BANK_BD_02,30888,USD,2026-03-31 18:27:00,0,SHIP_V_1568,851713,Smartphones,22,1404,Southampton,DEV_HASH_009,103.105.63.128,0,0.2022632776684998,0,NORMAL
TXN_5569,ACC_167,BANK_BD_02,22248,USD,2026-03-25 01:06:00,0,SHIP_V_1569,851713,Smartphones,36,618,Southampton,DEV_HASH_027,103.94.195.155,0,0.175119299925643,0,NORMAL
TXN_5570,ACC_149,BANK_UK_01,779760,USD,2026-02-20 18:37:00,1,SHIP_V_1570,382499,Industrial Chemicals,2052,380,Chittagong,DEV_HASH_004,103.96.114.41,1,0.9746683717377621,1,DEVICE_SHARING
TXN_5571,ACC_212,BANK_UK_01,48944,USD,2026-01-28 05:14:00,0,SHIP_V_1571,851713,Smartphones,38,1288,Singapore,DEV_HASH_012,103.123.16.109,0,0.05318844587248971,0,NORMAL
TXN_5572,ACC_167,BANK_BD_01,88036,USD,2026-03-11 14:08:00,0,SHIP_V_1572,530310,Raw Jute,52,1693,Port of London,DEV_HASH_027,103.135.128.212,0,0.18485461571844022,0,NORMAL
TXN_5573,ACC_217,BANK_UK_02,7632,USD,2026-01-08 04:43:00,0,SHIP_V_1573,530310,Raw Jute,48,159,Port of London,DEV_HASH_015,103.115.96.106,0,0.03887771634922287,0,NORMAL
TXN_5574,ACC_229,BANK_BD_02,45164,USD,2026-01-14 00:26:00,0,SHIP_V_1574,854143,Solar Panels,28,1613,Dhaka,DEV_HASH_023,103.101.36.188,0,0.01818469384611731,0,NORMAL
TXN_5575,ACC_274,BANK_UK_01,29568,USD,2026-01-10 14:28:00,0,SHIP_V_1575,851713,Smartphones,28,1056,Chittagong,DEV_HASH_047,103.236.79.149,0,0.050075641619847365,0,NORMAL
TXN_5576,ACC_118,BANK_UK_02,2649942,USD,2026-03-28 10:27:00,1,SHIP_V_1576,851713,Smartphones,4749,558,Port of London,DEV_HASH_005,103.227.109.9,1,0.9464156557001584,1,OVER_INVOICING
TXN_5577,ACC_164,BANK_BD_02,7320,USD,2026-02-27 15:18:00,0,SHIP_V_1577,382499,Industrial Chemicals,40,183,Southampton,DEV_HASH_038,103.158.157.185,0,0.16672603456142066,0,NORMAL
TXN_5578,ACC_101,BANK_BD_02,64350,USD,2026-03-12 02:03:00,0,SHIP_V_1578,530310,Raw Jute,39,1650,Dhaka,DEV_HASH_038,103.6.248.101,0,0.02891184731906333,0,NORMAL
TXN_5579,ACC_150,BANK_BD_02,11760,USD,2026-03-30 16:42:00,0,SHIP_V_1579,530310,Raw Jute,42,280,Dhaka,DEV_HASH_023,103.214.195.1,0,0.0743229519550204,0,NORMAL
TXN_5580,ACC_174,BANK_BD_02,25500,USD,2026-03-12 18:58:00,0,SHIP_V_1580,851713,Smartphones,50,510,Chittagong,DEV_HASH_014,103.50.173.212,0,0.21146430170988037,0,NORMAL
TXN_5581,ACC_226,BANK_BD_01,4995,USD,2026-01-30 14:23:00,0,SHIP_V_1581,851713,Smartphones,37,135,Singapore,DEV_HASH_029,103.175.19.55,0,0.033152299887152854,0,NORMAL
TXN_5582,ACC_152,BANK_UK_01,3013520,USD,2026-03-14 09:59:00,1,SHIP_V_1582,851713,Smartphones,4336,695,Southampton,DEV_HASH_005,103.50.86.38,1,0.9067436320016086,1,OVER_INVOICING
TXN_5583,ACC_258,BANK_UK_01,8904,USD,2026-02-05 03:06:00,0,SHIP_V_1583,851713,Smartphones,24,371,Singapore,DEV_HASH_047,103.198.35.136,0,0.08491299617671208,0,NORMAL
TXN_5584,ACC_191,BANK_BD_01,2901160,USD,2026-01-05 07:35:00,1,SHIP_V_1584,382499,Industrial Chemicals,3538,820,Chittagong,DEV_HASH_001,103.173.250.26,1,0.7542128395545102,1,OVER_INVOICING
TXN_5585,ACC_235,BANK_BD_02,60720,USD,2026-01-18 15:46:00,0,SHIP_V_1585,530310,Raw Jute,33,1840,Singapore,DEV_HASH_030,103.225.187.7,0,0.0480453541434706,0,NORMAL
TXN_5586,ACC_299,BANK_UK_02,53997,USD,2026-02-08 19:48:00,0,SHIP_V_1586,851713,Smartphones,41,1317,Southampton,DEV_HASH_034,103.216.152.64,0,0.058000282881799016,0,NORMAL
TXN_5587,ACC_265,BANK_BD_01,44736,USD,2026-02-17 16:44:00,0,SHIP_V_1587,610910,Ready-made Garments,32,1398,Chittagong,DEV_HASH_003,103.181.61.210,0,0.16531603829829453,0,NORMAL
TXN_5588,ACC_160,BANK_UK_02,80446,USD,2026-01-08 04:19:00,0,SHIP_V_1588,851713,Smartphones,58,1387,Dhaka,DEV_HASH_031,103.164.117.99,0,0.20933978911924492,0,NORMAL
TXN_5589,ACC_240,BANK_UK_02,21482,USD,2026-03-13 09:08:00,0,SHIP_V_1589,382499,Industrial Chemicals,23,934,Singapore,DEV_HASH_007,103.134.174.45,0,0.10750171045651863,0,NORMAL
TXN_5590,ACC_287,BANK_UK_01,628,USD,2026-01-04 15:27:00,1,SHIP_V_1590,382499,Industrial Chemicals,1,628,Southampton,DEV_HASH_001,103.95.68.135,1,0.9604763071791877,1,UNDER_INVOICING
TXN_5591,ACC_129,BANK_BD_02,43079,USD,2026-01-22 09:21:00,0,SHIP_V_1591,382499,Industrial Chemicals,23,1873,Chittagong,DEV_HASH_027,103.168.72.86,0,0.2242424291471559,0,NORMAL
TXN_5592,ACC_154,BANK_UK_01,63344,USD,2026-02-27 14:02:00,0,SHIP_V_1592,854143,Solar Panels,37,1712,Dhaka,DEV_HASH_017,103.247.170.44,0,0.09995826912300394,0,NORMAL
TXN_5593,ACC_155,BANK_UK_02,44460,USD,2026-01-01 16:01:00,0,SHIP_V_1593,610910,Ready-made Garments,39,1140,Dhaka,DEV_HASH_003,103.104.49.2,0,0.21165711353106562,0,NORMAL
TXN_5594,ACC_250,BANK_BD_01,8918,USD,2026-03-30 06:26:00,0,SHIP_V_1594,851713,Smartphones,26,343,Port of London,DEV_HASH_006,103.47.8.160,0,0.2113056162686801,0,NORMAL
TXN_5595,ACC_151,BANK_UK_01,7353,USD,2026-01-22 10:29:00,0,SHIP_V_1595,851713,Smartphones,43,171,Dhaka,DEV_HASH_035,103.196.146.108,0,0.08648723475602015,0,NORMAL
TXN_5596,ACC_179,BANK_UK_02,5020,USD,2026-02-19 15:03:00,1,SHIP_V_1596,851713,Smartphones,5,1004,Southampton,DEV_HASH_001,103.230.44.129,1,0.7415547087579772,1,UNDER_INVOICING
TXN_5597,ACC_279,BANK_BD_02,20664,USD,2026-01-02 21:15:00,0,SHIP_V_1597,610910,Ready-made Garments,28,738,Port of London,DEV_HASH_025,103.224.165.96,0,0.24699955451906752,0,NORMAL
TXN_5598,ACC_287,BANK_UK_01,302771,USD,2026-01-12 18:30:00,1,SHIP_V_1598,851713,Smartphones,1169,259,Dhaka,DEV_HASH_001,103.172.22.46,1,0.9681909268245853,1,DEVICE_SHARING
TXN_5599,ACC_216,BANK_UK_02,16520,USD,2026-03-22 01:21:00,0,SHIP_V_1599,851713,Smartphones,56,295,Chittagong,DEV_HASH_048,103.59.68.72,0,0.040770338320368076,0,NORMAL
TXN_5600,ACC_100,BANK_UK_01,2880,USD,2026-04-01 00:33:00,0,SHIP_V_1600,854143,Solar Panels,16,180,Chittagong,DEV_HASH_009,103.95.137.154,0,0.18389355463665277,0,NORMAL
TXN_5601,ACC_145,BANK_UK_02,81592,USD,2026-02-14 02:23:00,0,SHIP_V_1601,610910,Ready-made Garments,56,1457,Chittagong,DEV_HASH_048,103.190.237.57,0,0.19692189869413856,0,NORMAL
TXN_5602,ACC_199,BANK_UK_01,71950,USD,2026-03-30 14:30:00,0,SHIP_V_1602,382499,Industrial Chemicals,50,1439,Port of London,DEV_HASH_021,103.14.75.90,0,0.16201002876748713,0,NORMAL
TXN_5603,ACC_120,BANK_UK_01,37553,USD,2026-03-01 13:07:00,0,SHIP_V_1603,851713,Smartphones,47,799,Singapore,DEV_HASH_031,103.6.25.158,0,0.16555065620129694,0,NORMAL
TXN_5604,ACC_181,BANK_UK_01,33930,USD,2026-02-18 15:59:00,0,SHIP_V_1604,851713,Smartphones,45,754,Chittagong,DEV_HASH_047,103.217.36.113,0,0.1213397337711159,0,NORMAL
TXN_5605,ACC_189,BANK_BD_02,35819,USD,2026-02-15 23:51:00,0,SHIP_V_1605,851713,Smartphones,43,833,Chittagong,DEV_HASH_032,103.157.70.6,0,0.24497059979747438,0,NORMAL
TXN_5606,ACC_122,BANK_BD_01,60935,USD,2026-02-15 06:37:00,0,SHIP_V_1606,530310,Raw Jute,35,1741,Dhaka,DEV_HASH_019,103.40.107.146,0,0.08618068267451216,0,NORMAL
TXN_5607,ACC_142,BANK_BD_01,14416,USD,2026-01-15 10:37:00,0,SHIP_V_1607,530310,Raw Jute,34,424,Singapore,DEV_HASH_031,103.121.201.5,0,0.07240429957412868,0,NORMAL
TXN_5608,ACC_296,BANK_BD_02,4992,USD,2026-01-31 16:25:00,0,SHIP_V_1608,530310,Raw Jute,16,312,Port of London,DEV_HASH_008,103.84.170.180,0,0.18410554836392543,0,NORMAL
TXN_5609,ACC_226,BANK_BD_02,62187,USD,2026-01-14 21:10:00,0,SHIP_V_1609,854143,Solar Panels,57,1091,Port of London,DEV_HASH_007,103.228.13.249,0,0.04413168171780599,0,NORMAL
TXN_5610,ACC_288,BANK_BD_02,26250,USD,2026-03-16 22:07:00,0,SHIP_V_1610,530310,Raw Jute,25,1050,Singapore,DEV_HASH_018,103.136.144.41,0,0.011322712309099705,0,NORMAL
TXN_5611,ACC_221,BANK_BD_01,27240,USD,2026-02-26 18:59:00,0,SHIP_V_1611,851713,Smartphones,20,1362,Southampton,DEV_HASH_015,103.204.193.135,0,0.2344357137803392,0,NORMAL
TXN_5612,ACC_190,BANK_UK_01,10744,USD,2026-01-12 01:01:00,0,SHIP_V_1612,382499,Industrial Chemicals,34,316,Dhaka,DEV_HASH_034,103.215.165.74,0,0.1591832081536024,0,NORMAL
TXN_5613,ACC_158,BANK_UK_02,19995,USD,2026-03-28 08:28:00,0,SHIP_V_1613,851713,Smartphones,15,1333,Singapore,DEV_HASH_036,103.94.126.9,0,0.22276069527736758,0,NORMAL
TXN_5614,ACC_187,BANK_UK_01,8568,USD,2026-03-20 04:45:00,0,SHIP_V_1614,382499,Industrial Chemicals,36,238,Port of London,DEV_HASH_048,103.248.151.91,0,0.10428669926107063,0,NORMAL
TXN_5615,ACC_166,BANK_BD_01,73702,USD,2026-03-30 08:05:00,0,SHIP_V_1615,610910,Ready-made Garments,43,1714,Singapore,DEV_HASH_011,103.107.50.94,0,0.2243126952924301,0,NORMAL
TXN_5616,ACC_165,BANK_UK_01,9120,USD,2026-01-30 11:35:00,0,SHIP_V_1616,382499,Industrial Chemicals,40,228,Port of London,DEV_HASH_004,103.71.127.185,0,0.09012736986651787,0,NORMAL
TXN_5617,ACC_115,BANK_UK_02,23834,USD,2026-03-18 07:45:00,0,SHIP_V_1617,382499,Industrial Chemicals,34,701,Chittagong,DEV_HASH_015,103.114.244.1,0,0.16830238167497594,0,NORMAL
TXN_5618,ACC_264,BANK_BD_01,74736,USD,2026-01-10 07:03:00,0,SHIP_V_1618,610910,Ready-made Garments,54,1384,Southampton,DEV_HASH_048,103.16.108.33,0,0.2159608049488634,0,NORMAL
TXN_5619,ACC_235,BANK_BD_01,30624,USD,2026-03-17 13:01:00,0,SHIP_V_1619,382499,Industrial Chemicals,16,1914,Singapore,DEV_HASH_020,103.174.79.29,0,0.17979023369574051,0,NORMAL
TXN_5620,ACC_256,BANK_BD_01,35148,USD,2026-02-19 03:00:00,0,SHIP_V_1620,854143,Solar Panels,29,1212,Port of London,DEV_HASH_039,103.232.143.151,0,0.09682114137788346,0,NORMAL
